,iso3c,year,Code_Country,Ref_Y,Country,TyH_Vote,TyH_Seats,Dalton_Vote,Dalton_Seats,Knutsen_Vote,Knutsen_Seats,VDEM_pol,Dalton_OP,election,party_replacement_v,Volat_A_Cohen_2pct,Volat_A_Cohen_5pct,Volat_A_Cohen_7pct,stable_party_v,Volat_B_Cohen_2pct,Volat_B_Cohen_5pct,Volat_B_Cohen_7pct,volatility,Evolat_Cohen_2pct,Evolat_Cohen_5pct,Evolat_Cohen_7pct,Volat_A_Schmidt,Volat_B_Schmidt,Evolat_Schmidt,Enph_Schmidt,gdppc,gdp_growth,inflation,unemployment,gini,PR_system,IDEA_ES_Legislature,IDEA_ES_President,Lib_Dem_Index,Elect_Dem_Index,Legislative.size,Dist_Mag_mean,iso2c,country,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KD,FS.AST.PRVT.GD.ZS,BN.CAB.XOKA.GD.ZS,SP.POP.DPND,NY.GDP.PCAP.KD,NE.TRD.GNFS.ZS,BX.KLT.DINV.WD.GD.ZS,NE.CON.GOVT.ZS,region,capital,longitude,latitude,income,lending,gdppc_wb,gdpgrowth_wb,gdpconstant_wb,domesticcredit,debt,currentacc,pop,trade,fdi,spending
303,NIC,2015,12,0,Nicaragua ,2.689,2.615,3.644,3.594,1.495,1.454,0.188,5.875,0,0.206,0.201,0.201,0.201,0.351,0.223,0.223,0.118,0.557,0.424,0.424,0.319,32.8,22.8,55.6,1.963,4866,3.436,4,4.7,,PR,List PR,TRS,0.14,0.338,90,7.6,NI,Nicaragua,,4.792056766,12756706583,36.85124727,-9.873237985,56.3152189,2049.851666,98.19416923,7.580326424,14.05234867,Latin America & Caribbean,Magua,-86.2734,12.1475,Lower middle income,IDA,2049.851666,4.792056766,12756706583,36.85124727,,-9.873237985,56.3152189,98.19416923,7.580326424,14.05234867
304,NIC,2016,12,0,Nicaragua ,2.689,2.615,3.644,3.594,1.495,1.454,0.188,5.841,1,,,,,,,,,,,,,0,22.79,22.79,1.963,5045,3.224,3.52,3.9,,PR,List PR,FPTP,0.136,0.334,90,7.6,NI,Nicaragua,,4.563515388,13338860851,38.58000949,-8.483312541,55.73456222,2115.946118,93.81372268,7.44463174,14.46085715,Latin America & Caribbean,Magua,-86.2734,12.1475,Lower middle income,IDA,2115.946118,4.563515388,13338860851,38.58000949,,-8.483312541,55.73456222,93.81372268,7.44463174,14.46085715
305,NIC,2017,12,1,Nicaragua ,4.672,4.823,4.803,4.88,1.523,1.572,0.188,6.116,0,,,,,,,,,,,,,0,22.79,22.79,,5214,3.305,3.85,3.3,,PR,List PR,FPTP,0.114,0.297,90,7.6,NI,Nicaragua,,4.630795521,13956556222,42.71416543,-7.160209277,55.28116066,2185.888709,96.38094135,7.510567,14.41057838,Latin America & Caribbean,Magua,-86.2734,12.1475,Lower middle income,IDA,2185.888709,4.630795521,13956556222,42.71416543,,-7.160209277,55.28116066,96.38094135,7.510567,14.41057838
306,NIC,2018,12,0,Nicaragua ,4.672,4.823,4.803,4.88,1.523,1.572,1.443,5.625,0,,,,,,,,,,,,,0,22.79,22.79,,4952.5,-5.148,4.95,5.2,,PR,List PR,FPTP,0.063,0.241,90,7.6,NI,Nicaragua,,-3.363705717,13487098743,39.85701874,-1.797279755,54.91668334,2086.009523,93.9844959,6.430591725,14.80237866,Latin America & Caribbean,Magua,-86.2734,12.1475,Lower middle income,IDA,2086.009523,-3.363705717,13487098743,39.85701874,,-1.797279755,54.91668334,93.9844959,6.430591725,14.80237866
307,NIC,2019,12,0,Nicaragua ,4.672,4.823,4.803,4.88,1.523,1.572,1.443,5.625,0,,,,,,,,,,,,,0,22.79,22.79,,,-5.054,5.38,,,PR,List PR,FPTP,0.058,0.235,90,7.6,NI,Nicaragua,,-3.779889144,12977301361,33.05769315,5.98651892,54.59018445,1982.628587,94.67597586,3.993129581,15.09795744,Latin America & Caribbean,Magua,-86.2734,12.1475,Lower middle income,IDA,1982.628587,-3.779889144,12977301361,33.05769315,,5.98651892,54.59018445,94.67597586,3.993129581,15.09795744
308,PAN,1992,13,0,Pama ,,,,,,,-0.751,,0,0.083,0.061,0.051,0.051,0.391,0.25,0.236,0.236,0.474,0.312,0.287,0.287,,,,3.719,8148.6,5.982,1.82,14.67,,PR,List PR,FPTP,0.533,0.713,72,,PA,Pama,,8.201680334,15043241661,,-3.285114476,66.20816565,5839.883344,144.8791885,1.871346437,15.1664932,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,5839.883344,8.201680334,15043241661,,,-3.285114476,66.20816565,144.8791885,1.871346437,15.1664932
309,PAN,1993,13,0,Pama ,,,,,,,-0.751,,0,0.083,0.061,0.051,0.051,0.391,0.25,0.236,0.236,0.474,0.312,0.287,0.287,,,,3.719,8450.7,3.305,0.45,13.26,,PR,List PR,FPTP,0.534,0.72,72,,PA,Pama,,5.455744436,15863962481,,-1.089656356,65.12492143,6032.879148,139.6792213,2.01535188,14.44585554,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6032.879148,5.455744436,15863962481,,,-1.089656356,65.12492143,139.6792213,2.01535188,14.44585554
310,PAN,1994,13,0,Pama ,,,,,,,-0.751,,1,0.271,0.24,0.214,0.121,0.278,0.278,0.213,0.065,0.549,0.517,0.428,0.186,25.37,25.14,50.51,4.327,8549.7,0.76,1.27,14,,PR,List PR,FPTP,0.543,0.725,72,,PA,Pama,,2.850146814,16316108702,,0.169775846,64.1327485,6078.762104,143.6090328,4.287107058,14.12059774,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6078.762104,2.850146814,16316108702,,,0.169775846,64.1327485,143.6090328,4.287107058,14.12059774
311,PAN,1995,13,0,Pama ,,,,,,,-0.751,,0,0.271,0.24,0.214,0.121,0.278,0.278,0.213,0.065,0.549,0.517,0.428,0.186,25.37,25.14,50.51,4.327,8555.8,-0.312,0.99,14.01,57.8,PR,,FPTP,0.546,0.725,72,,PA,Pama,,1.751678757,16601914513,,-4.915491514,63.25830484,6059.829356,146.90538,2.938223041,14.40789056,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6059.829356,1.751678757,16601914513,,,-4.915491514,63.25830484,146.90538,2.938223041,14.40789056
312,PAN,1996,13,0,Pama ,,,,,,,-0.751,5.825,0,0.271,0.24,0.214,0.121,0.278,0.278,0.213,0.065,0.549,0.517,0.428,0.186,25.37,25.14,50.51,4.327,8652.1,1.972,1.26,14.32,,PR,,FPTP,0.546,0.725,72,,PA,Pama,,4.079703206,17279223351,,-2.03231976,62.45019816,6179.336611,156.0066153,4.339195181,14.29525918,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6179.336611,4.079703206,17279223351,,,-2.03231976,62.45019816,156.0066153,4.339195181,14.29525918
313,PAN,1997,13,0,Pama ,,,,,,,-0.751,5.755,0,0.271,0.24,0.214,0.121,0.278,0.278,0.213,0.065,0.549,0.517,0.428,0.186,25.37,25.14,50.51,4.327,9054.7,4.311,1.32,13.37,58.2,PR,,FPTP,0.546,0.725,72,1,PA,Pama,,6.46099044,18395632320,,-4.745587926,61.77785714,6445.77147,165.343715,12.28963978,13.25714687,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6445.77147,6.46099044,18395632320,,,-4.745587926,61.77785714,165.343715,12.28963978,13.25714687
314,PAN,1998,13,0,Pama ,,,,,,,-0.751,5.164,0,0.271,0.24,0.214,0.121,0.278,0.278,0.213,0.065,0.549,0.517,0.428,0.186,25.37,25.14,50.51,4.327,9560.3,5.189,0.56,14.02,57.5,PR,,FPTP,0.541,0.718,72,1,PA,Pama,,7.341500703,19746147796,,-8.777168966,61.19106749,6780.216925,151.2684728,11.36194156,13.45149781,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6780.216925,7.341500703,19746147796,,,-8.777168966,61.19106749,151.2684728,11.36194156,13.45149781
315,PAN,1999,13,1,Pama ,0.097,0.141,0.692,0.835,0.224,0.326,-0.643,5.164,1,0.127,0.111,0.058,0,0.182,0.142,0.115,0.111,0.309,0.254,0.172,0.111,5.19,19.6,24.79,3.263,9784.7,1.858,1.25,11.75,56.5,PR,,FPTP,0.539,0.716,71,1,PA,Pama,,3.917206589,20519645199,,-9.552975329,60.61314367,6906.188044,126.6863149,8.60245923,13.81275074,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6906.188044,3.917206589,20519645199,,,-9.552975329,60.61314367,126.6863149,8.60245923,13.81275074
316,PAN,2000,13,0,Pama ,0.097,0.141,0.692,0.835,0.224,0.326,-0.643,4.981,0,0.127,0.111,0.058,0,0.182,0.142,0.115,0.111,0.309,0.254,0.172,0.111,5.19,19.6,24.79,3.263,9898.8,0.711,1.5,13.53,56.6,PR,,FPTP,0.571,0.758,71,1,PA,Pama,,2.715374155,21076830341,,-5.465651126,60.01006421,6955.285225,133.9889395,6.727830486,13.98711651,Latin America & Caribbean,Pama City,-79.5188,8.99427,High income,IBRD,6955.285225,2.715374155,21076830341,,,-5.465651126,60.01006421,133.9889395,6.727830486,13.98711651
